caso_id,llamante_descripcion,llamante_genero,llamante_vinculo_ninios_presentes,violencia_tipo,victima_edad,victima_rango_etario,victima_genero,victima_cantidad,agresor_cantidad,agresor_genero,agresor_relacion_victima,llamado_derivacion,llamado_fecha,llamado_hora,llamado_region
"440637,Víctima,Masculino,No hay niñas/os,""Física, sexual y psicológica"",49,40 a 49 años,Masculino,1,1,Masculino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-07-14,13:06,NOA"
"461308,Víctima,Femenino,Hermano/a,""Física, sexual y psicológica"",17,12 a 17 años,Femenino,1,1,Masculino,Hermano/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-14,13:15,Metropolitana"
426640,Víctima,Femenino,No hay niñas/os,Física y psicológica,65,Más de 60 años,Femenino,2,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-14,14:01,Metropolitana
460163,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-14,15:52,Metropolitana
461309,Víctima,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Otro/a conviviente,Está interviniendo o se deriva a otra institución,2024-07-14,16:17,Metropolitana
"461310,Otro/a,Femenino,Otro/a no familiar,""Económica, física y psicológica"",Sin dato,Sin dato,Femenino,2,2,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-14,18:40,Metropolitana"
461311,Comisaría,Masculino,Otro/a no familiar,Física y psicológica,6,06 a 11 años,Masculino,2,1,Masculino,Padre,La víctima no aceptó la intervención del Equipo Móvil,2024-07-14,19:45,Metropolitana
461312,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-14,22:45,Ns/Nc
460666,Víctima,Femenino,Madre,Psicológica,34,30 a 39 años,Femenino,1,1,Femenino,Hermano/a,Llamante solicitó información y/o orientación,2024-07-15,02:08,Metropolitana
461313,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,02:13,Metropolitana
459805,Otra/o sobre una situación de conflicto familiar,Femenino,Madre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,02:22,Metropolitana
461314,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,02:25,Metropolitana
461315,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,02:30,Metropolitana
461316,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,02:35,Metropolitana
461317,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,02:42,Metropolitana
461111,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-15,05:53,Pampeana
461318,Víctima,Femenino,No hay niñas/os,Psicológica,45,40 a 49 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-15,06:15,NOA
461319,Familiar,Masculino,No hay niñas/os,Psicológica,78,Más de 60 años,Masculino,1,2,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-15,06:37,Metropolitana
461320,Víctima,Masculino,Hermano/a,Psicológica,17,12 a 17 años,Masculino,2,1,Masculino,Otro/a conviviente,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-15,09:48,NOA
461321,Familiar,Femenino,NS/NC,Física y psicológica,19,18 a 29 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-15,10:43,Pampeana
461322,Víctima,Femenino,Madre,Psicológica,39,30 a 39 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-15,10:52,Metropolitana
461323,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-15,10:56,Metropolitana
461324,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-07-15,11:09,NOA
461325,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,11:43,Cuyo
461325,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,11:47,Cuyo
461326,Familiar,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Masculino,3,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-07-15,12:15,Cuyo
461327,Familiar,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-15,12:48,NEA
461328,Agresor/a,Masculino,Padre,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-15,14:15,Metropolitana
461330,Víctima,Femenino,Madre,Psicológica,30,30 a 39 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-15,14:32,Metropolitana
461328,Agresor/a,Masculino,Padre,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-15,14:38,Metropolitana
461331,Víctima,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Hijo/a,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-15,15:23,Metropolitana
"461332,Familiar,Femenino,Hermano/a,""Física, sexual y psicológica"",49,40 a 49 años,Masculino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-15,16:02,Metropolitana"
461334,Víctima,Femenino,Madre,Económica y psicológica,39,30 a 39 años,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-15,16:21,NOA
461333,Vecina/o,NS/NC,Otro/a no familiar,Física y psicológica,4,0 a 5 años,Femenino,2,1,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-07-15,16:22,Cuyo
461335,Víctima,Femenino,Hermano/a,Psicológica,14,12 a 17 años,Femenino,1,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-15,17:15,Pampeana
461333,Vecina/o,NS/NC,Otro/a no familiar,Psicológica,Sin dato,Sin dato,Femenino,2,2,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-07-15,17:34,Cuyo
461335,Víctima,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,Femenino,1,2,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-07-15,17:40,Pampeana
461337,Familiar,Femenino,Hermano/a,Física y psicológica,36,30 a 39 años,Femenino,1,1,Masculino,Padrastro,Llamante solicitó información y/o orientación,2024-07-15,17:53,Patagonia
461338,Víctima,Femenino,No hay niñas/os,Física y psicológica,22,18 a 29 años,Femenino,1,1,Masculino,Abuelo/a,Llamante solicitó información y/o orientación,2024-07-15,18:15,Cuyo
461339,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,18:19,Metropolitana
461341,Víctima,Masculino,Padre,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-07-15,18:23,Metropolitana
461340,Víctima,Femenino,No hay niñas/os,Psicológica,52,50 a 59 años,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-07-15,18:26,Pampeana
461342,Víctima,Masculino,No hay niñas/os,Psicológica,65,Más de 60 años,Masculino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-15,18:39,Metropolitana
461343,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-15,18:42,Metropolitana
461344,Familiar,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,NS/NC,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-15,19:11,Metropolitana
461346,Familiar,Masculino,Padre,Física y psicológica,13,12 a 17 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-15,19:19,NEA
461345,Familiar,Masculino,No hay niñas/os,Psicológica,70,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-15,19:19,Metropolitana
"461347,Víctima,Femenino,No hay niñas/os,""Física, sexual y psicológica"",Sin dato,Sin dato,Femenino,2,2,Masculino,Otro/a no conviviente,Otras,2024-07-15,19:31,Ns/Nc"
460902,Vecina/o,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-07-15,23:22,Metropolitana
460902,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,23:26,Metropolitana
457921,Vecina/o,Femenino,Otro/a no familiar,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-15,23:29,Metropolitana
457921,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-15,23:34,Metropolitana
461352,Familiar,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-16,09:38,Metropolitana
461353,Familiar,Femenino,NS/NC,Física y psicológica,32,30 a 39 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-16,10:05,Metropolitana
461354,Víctima,Femenino,NS/NC,Psicológica,23,18 a 29 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-16,11:02,Metropolitana
461355,Vecina/o,NS/NC,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-16,11:07,Metropolitana
461358,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,11:27,Pampeana
461359,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-16,11:33,Metropolitana
461360,Víctima,Femenino,NS/NC,Psicológica,54,50 a 59 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-16,11:39,Metropolitana
461361,NS/NC,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-16,11:44,NEA
461362,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,11:50,Metropolitana
461363,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-16,12:20,Pampeana
461364,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,12:28,Ns/Nc
461365,Familiar,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,NS/NC,Llamante solicitó información y/o orientación,2024-07-16,12:31,Pampeana
461366,Víctima,Femenino,NS/NC,Psicológica,21,18 a 29 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-16,12:33,Pampeana
461369,Otra/o sobre una situación de conflicto familiar,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,12:53,NEA
461370,Víctima,Masculino,NS/NC,Psicológica,24,18 a 29 años,Masculino,2,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-07-16,12:56,Cuyo
461371,NS/NC,Femenino,NS/NC,Física y psicológica,Sin dato,Sin dato,NS/NC,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-07-16,13:00,Ns/Nc
461367,Familiar,Masculino,Padre,Psicológica,16,12 a 17 años,Femenino,3,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-16,13:01,Metropolitana
461372,NS/NC,NS/NC,NS/NC,Física y psicológica,Sin dato,Sin dato,NS/NC,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-16,13:06,Pampeana
461320,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-07-16,13:17,NOA
455630,Otra/o sobre una situación de conflicto familiar,Femenino,Otro/a no familiar,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,13:56,Metropolitana
461373,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-16,14:56,Metropolitana
461374,Vecina/o,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-16,17:01,Metropolitana
461375,Víctima,Masculino,Padre,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-16,17:07,Metropolitana
461376,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-16,17:19,Metropolitana
461377,Familiar,Femenino,No hay niñas/os,Física y psicológica,72,Más de 60 años,Femenino,1,3,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-16,17:24,NEA
461378,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-07-16,17:30,NEA
461379,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,17:53,Cuyo
461365,Víctima,Masculino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-16,17:59,Pampeana
461380,Otra/o sobre una situación de conflicto familiar,Masculino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,18:02,Metropolitana
461381,Víctima,Femenino,No hay niñas/os,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-07-16,18:03,Metropolitana
461382,Otra/o sobre una situación de conflicto familiar,Femenino,Otro/a no familiar,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-16,18:12,Pampeana
461383,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-16,18:19,Metropolitana
461384,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-16,18:21,Metropolitana
461385,Víctima,Femenino,Madre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-16,18:23,Metropolitana
461386,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-16,18:38,Metropolitana
461389,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-16,19:02,Metropolitana
461390,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-07-16,19:06,Metropolitana
461391,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-16,19:10,Metropolitana
461393,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,3,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-16,21:16,Pampeana
461400,Víctima,Femenino,Madre,Económica y psicológica,30,30 a 39 años,Femenino,3,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-16,22:10,Metropolitana
460896,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-07-17,01:16,NEA
460872,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-07-17,01:17,NEA
459781,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-07-17,01:18,NEA
459787,Profesionales de la Línea 137,NS/NC,NS/NC,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Otras,2024-07-17,01:21,NEA
459781,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-17,01:29,NEA
461408,Víctima,Femenino,Madre,Física y psicológica,46,40 a 49 años,Femenino,2,1,Masculino,Pareja,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-17,03:49,Cuyo
461411,Vecina/o,Masculino,NS/NC,Física y psicológica,1,0 a 5 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-17,13:17,Metropolitana
461412,Familiar,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,Masculino,1,1,Masculino,Padre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-17,13:38,Metropolitana
461412,Víctima,Femenino,Hermano/a,Física y psicológica,Sin dato,Sin dato,Masculino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-07-17,14:01,Metropolitana
461413,Vecina/o,Femenino,NS/NC,Física y psicológica,5,0 a 5 años,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-17,15:27,Metropolitana
461365,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,NS/NC,1,0,NS/NC,Hijo/a,La víctima no aceptó la intervención del Equipo Móvil,2024-07-17,15:42,Pampeana
461414,Víctima,Femenino,Madre,Psicológica,Sin dato,Sin dato,Femenino,4,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-17,16:07,NOA
461415,Víctima,Masculino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-17,16:14,Metropolitana
461416,Familiar,Masculino,Padre,Psicológica,26,18 a 29 años,Femenino,1,3,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-07-17,16:20,Metropolitana
461417,Vecina/o,Femenino,Otro/a no familiar,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-17,16:34,Metropolitana
461419,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-17,16:45,NOA
461418,Familiar,Masculino,Padre,Física y psicológica,1,0 a 5 años,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-17,16:53,Metropolitana
461416,Víctima,Masculino,Padre,Psicológica,Sin dato,Sin dato,Femenino,1,3,Masculino,Hermano/a,Llamante solicitó información y/o orientación,2024-07-17,17:00,Metropolitana
461418,Familiar,Masculino,Padre,Psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-17,17:00,Metropolitana
461421,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-17,17:02,Metropolitana
461422,Familiar,Femenino,Otro familiar,Física y psicológica,Sin dato,Sin dato,Femenino,3,2,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-17,17:29,Metropolitana
461423,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No Aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-17,17:53,Metropolitana
"461424,Víctima,Femenino,No hay niñas/os,""Física, sexual, psicológica y económica"",53,50 a 59 años,Femenino,1,1,Masculino,Pareja,Llamante solicitó información y/o orientación,2024-07-17,19:17,Metropolitana"
461425,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-17,19:36,Metropolitana
461426,Víctima,Femenino,NS/NC,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-07-17,19:56,Pampeana
461427,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-17,23:42,Ns/Nc
461428,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-18,00:20,Ns/Nc
461429,Otra/o sobre una situación de conflicto familiar,Masculino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-18,00:27,Ns/Nc
461431,Otra/o sobre una situación de conflicto familiar,Femenino,NS/NC,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-18,06:49,Metropolitana
461432,Vecina/o,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,2,1,Femenino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-18,10:55,Cuyo
459025,Familiar,Femenino,No hay niñas/os,Física y psicológica,41,40 a 49 años,Masculino,2,1,Masculino,Otro/a no conviviente,Llamante solicitó información y/o orientación,2024-07-18,11:48,Metropolitana
461433,Víctima,Masculino,Padre,Física y psicológica,40,40 a 49 años,Masculino,1,1,Femenino,Pareja,Llamante solicitó información y/o orientación,2024-07-18,12:21,NOA
461434,Familiar,Femenino,No hay niñas/os,Psicológica,74,Más de 60 años,Femenino,1,1,NS/NC,Hijo/a,Llamante solicitó información y/o orientación,2024-07-18,12:41,Metropolitana
461435,Otra/o sobre una situación de conflicto familiar,Femenino,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-18,13:43,Pampeana
461436,Víctima,Femenino,Madre,Económica y psicológica,43,40 a 49 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-18,14:07,Metropolitana
461437,Víctima,Masculino,NS/NC,Física y psicológica,29,18 a 29 años,Masculino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-18,15:08,Patagonia
461416,Familiar,Masculino,Padre,Física y psicológica,Sin dato,Sin dato,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-18,19:15,Metropolitana
461438,Víctima,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-18,22:02,Metropolitana
461441,Familiar,Femenino,Madre,Psicológica,Sin dato,Sin dato,NS/NC,4,2,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-18,22:36,Metropolitana
461447,Otra/o sobre una situación de conflicto familiar,Masculino,Padre,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-19,07:25,NEA
461448,NS/NC,Femenino,No hay niñas/os,Psicológica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Llamante solicitó información y/o orientación,2024-07-19,11:33,Metropolitana
456482,Víctima,Masculino,No hay niñas/os,Psicológica,37,30 a 39 años,Masculino,1,1,Masculino,Otro/a conviviente,Llamante solicitó información y/o orientación,2024-07-19,11:49,Metropolitana
461449,Víctima,Femenino,Padre,Psicológica,59,50 a 59 años,Femenino,2,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-19,12:47,Metropolitana
461450,Familiar,Femenino,Otro familiar,Psicológica,18,18 a 29 años,Femenino,3,1,Masculino,Padre,Llamante solicitó información y/o orientación,2024-07-19,15:15,Metropolitana
461451,Víctima,Femenino,No hay niñas/os,Psicológica,30,30 a 39 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-19,15:38,Metropolitana
461452,Familiar,Femenino,Otro familiar,Psicológica,Sin dato,Sin dato,Femenino,1,1,Masculino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-19,16:09,Pampeana
461453,Familiar,Femenino,No hay niñas/os,Física y psicológica,19,18 a 29 años,Masculino,1,1,Femenino,Ex pareja,Llamante solicitó información y/o orientación,2024-07-19,16:39,Metropolitana
461454,Otro/a,Femenino,Otro/a no familiar,Psicológica,18,18 a 29 años,Femenino,1,1,Femenino,Madre,Llamante solicitó información y/o orientación,2024-07-19,16:47,Ns/Nc
461455,Otra/o sobre una situación de conflicto familiar,Transgénero,No hay niñas/os,No aplica,Sin dato,Sin dato,NS/NC,0,0,NS/NC,NS/NC,Se trata de un conflicto familiar,2024-07-19,16:54,Metropolitana
461456,Familiar,Masculino,Padre,Psicológica,14,12 a 17 años,Femenino,1,1,Femenino,Madre,No se desplazó un Equipo móvil por tratarse de un caso fuera de CABA,2024-07-19,17:04,NOA
361766,Víctima,Femenino,No hay niñas/os,Psicológica,75,Más de 60 años,Femenino,1,1,Masculino,Hijo/a,Llamante solicitó información y/o orientación,2024-07-19,17:59,Metropolitana
